budget_ok,secteur_ok,type_ok,surface_ok,rooms_ok,urgency_level,financing_status,price_diff_pct,surface_diff,rooms_diff,budget_score,secteur_score,type_score,surface_score,rooms_score,score_total,label
0,0,1,1,1,3.0,0.0,0.3473,1,3,0,0,20,15,10,45,0
0,0,1,1,1,3.0,0.0,0.0587,48,2,15,0,20,15,10,60,0
0,0,1,0,1,3.0,0.0,0.424,-40,4,0,0,20,0,10,30,0
0,1,1,1,1,3.0,0.0,0.5927,37,1,0,25,20,15,10,70,0
0,0,0,1,1,3.0,0.0,0.7367,174,8,0,0,0,15,10,25,0
0,0,0,1,1,3.0,0.0,1.2207,107,5,0,0,0,15,10,25,0
0,0,1,1,1,3.0,0.0,0.558,1,4,0,0,20,15,10,45,0
0,0,0,1,1,3.0,0.0,2.6387,139,3,0,0,0,15,10,25,0
0,0,0,1,1,3.0,0.0,0.75,84,7,0,0,0,15,10,25,0
0,1,1,0,1,3.0,0.0,-0.5747,-56,0,15,25,20,0,10,70,0
0,1,1,1,1,3.0,0.0,-0.5587,43,3,15,25,20,15,10,85,0
0,1,0,1,1,3.0,0.0,2.6987,88,5,0,25,0,15,10,50,0
0,0,1,0,1,3.0,0.0,-0.4453,-14,0,15,0,20,8,10,53,0
0,1,1,0,1,3.0,0.0,0.0193,-32,3,15,25,20,0,10,70,0
1,1,1,1,1,3.0,0.0,-0.06,63,1,30,25,20,15,10,100,1
0,1,0,1,1,3.0,0.0,0.4647,161,5,0,25,0,15,10,50,0
1,1,1,0,1,3.0,0.0,-0.1467,-42,3,30,25,20,0,10,85,1
0,1,1,0,1,3.0,0.0,0.152,-38,2,15,25,20,0,10,70,0
0,0,0,1,1,3.0,0.0,0.0867,216,2,15,0,0,15,10,40,0
0,1,0,1,1,3.0,0.0,1.992,210,6,0,25,0,15,10,50,0
1,0,1,1,1,3.0,0.0,-0.314,37,0,30,0,20,15,10,75,1
0,0,0,1,1,3.0,0.0,1.1727,248,5,0,0,0,15,10,25,0
0,1,0,1,1,3.0,0.0,0.1213,35,7,15,25,0,15,10,65,0
1,0,0,1,1,3.0,0.0,-0.2207,33,4,30,0,0,15,10,55,0
1,1,1,1,1,3.0,0.0,-0.0373,46,1,30,25,20,15,10,100,1
0,1,1,1,1,3.0,0.0,-0.6273,62,4,15,25,20,15,10,85,0
0,1,0,1,1,3.0,0.0,2.0527,13,3,0,25,0,15,10,50,0
0,0,1,1,1,3.0,0.0,0.4427,20,3,0,0,20,15,10,45,0
0,1,1,0,1,3.0,0.0,0.0393,-59,0,15,25,20,0,10,70,0
0,0,1,1,1,3.0,0.0,0.3867,5,0,0,0,20,15,10,45,0
0,0,0,1,1,3.0,0.0,1.286,130,6,0,0,0,15,10,25,0
0,0,0,1,1,3.0,0.0,1.2487,99,7,0,0,0,15,10,25,0
0,1,0,1,1,3.0,0.0,2.1813,147,5,0,25,0,15,10,50,0
0,0,1,0,1,3.0,0.0,-0.7153,-12,1,15,0,20,8,10,53,0
0,0,1,1,1,3.0,0.0,-0.5613,18,2,15,0,20,15,10,60,0
0,1,1,0,1,3.0,0.0,0.252,-38,3,0,25,20,0,10,55,0
0,1,1,0,1,3.0,0.0,0.422,-56,1,0,25,20,0,10,55,0
0,0,0,1,1,3.0,0.0,1.8707,122,5,0,0,0,15,10,25,0
0,0,0,1,1,3.0,0.0,0.792,225,2,0,0,0,15,10,25,0
0,0,1,1,1,3.0,0.0,-0.5373,19,3,15,0,20,15,10,60,0
0,1,0,0,0,3.0,1.0,-0.5073,-68,-3,15,25,0,0,0,40,0
0,0,1,1,1,3.0,1.0,-0.3747,11,4,15,0,20,15,10,60,0
0,0,0,0,0,3.0,1.0,-0.726,-44,-3,15,0,0,0,0,15,0
0,0,0,0,0,3.0,1.0,0.2353,-61,-2,0,0,0,0,0,0,0
0,1,0,1,1,3.0,1.0,3.182,126,3,0,25,0,15,10,50,0
0,0,0,1,1,3.0,1.0,1.7993,234,3,0,0,0,15,10,25,0
0,1,0,1,1,3.0,1.0,1.5653,152,0,0,25,0,15,10,50,0
0,1,1,1,1,3.0,1.0,1.3393,114,1,0,25,20,15,10,70,0
1,0,0,0,1,3.0,1.0,-0.052,-105,1,30,0,0,0,10,40,0
1,0,0,0,0,3.0,1.0,-0.2433,-116,-2,30,0,0,0,0,30,0
0,1,0,1,1,3.0,1.0,0.4307,104,3,0,25,0,15,10,50,0
0,1,1,0,1,3.0,1.0,2.1707,-56,2,0,25,20,0,10,55,0
0,0,1,1,1,3.0,1.0,0.612,44,4,0,0,20,15,10,45,0
1,0,0,0,1,3.0,1.0,-0.134,-119,1,30,0,0,0,10,40,0
0,0,0,1,1,3.0,1.0,3.7453,56,3,0,0,0,15,10,25,0
0,0,0,1,1,3.0,1.0,1.0113,118,2,0,0,0,15,10,25,0
0,1,0,0,0,3.0,1.0,0.5687,-89,-2,0,25,0,0,0,25,0
0,0,0,0,0,3.0,1.0,-0.3773,-29,-2,15,0,0,0,0,15,0
0,0,0,0,0,3.0,1.0,-0.542,-126,-3,15,0,0,0,0,15,0
1,1,0,0,1,3.0,1.0,-0.318,-104,1,30,25,0,0,10,65,1
0,1,0,0,0,3.0,1.0,0.1227,-93,-3,15,25,0,0,0,40,0
0,0,0,0,1,3.0,1.0,1.1107,-7,4,0,0,0,8,10,18,0
0,0,0,0,1,3.0,1.0,0.0773,-28,0,15,0,0,8,10,33,0
1,1,0,0,0,3.0,1.0,-0.0813,-57,-1,30,25,0,0,0,55,0
0,1,0,0,0,3.0,1.0,0.4713,-18,-2,0,25,0,8,0,33,0
0,0,0,0,0,3.0,1.0,-0.5553,-73,-1,15,0,0,0,0,15,0
0,1,0,1,1,3.0,1.0,1.1967,10,3,0,25,0,15,10,50,0
0,1,0,0,1,3.0,1.0,-0.4613,-137,1,15,25,0,0,10,50,0
0,1,0,0,1,3.0,1.0,-0.5473,-44,0,15,25,0,0,10,50,0
0,0,0,1,1,3.0,1.0,0.4973,63,5,0,0,0,15,10,25,0
0,0,0,0,1,3.0,1.0,0.308,-124,0,0,0,0,0,10,10,0
0,0,0,1,1,3.0,1.0,3.6773,74,5,0,0,0,15,10,25,0
0,1,0,1,1,3.0,1.0,3.994,86,1,0,25,0,15,10,50,0
1,1,1,1,1,3.0,1.0,-0.1433,23,4,30,25,20,15,10,100,1
0,0,1,1,0,3.0,1.0,2.21,44,-1,0,0,20,15,0,35,0
0,1,1,1,1,3.0,1.0,1.272,118,3,0,25,20,15,10,70,0
1,1,0,0,0,3.0,1.0,-0.2347,-67,-2,30,25,0,0,0,55,0
0,0,0,1,1,3.0,1.0,0.7973,142,4,0,0,0,15,10,25,0
0,0,0,0,1,3.0,1.0,-0.488,-49,0,15,0,0,0,10,25,0
0,0,0,0,1,3.0,1.0,-0.4907,-58,0,15,0,0,0,10,25,0
0,1,0,0,1,3.0,1.0,2.7967,-20,1,0,25,0,8,10,43,0
1,1,0,0,1,3.0,1.0,-0.2087,-109,0,30,25,0,0,10,65,1
0,1,0,1,1,3.0,1.0,2.4907,53,0,0,25,0,15,10,50,0
1,1,1,0,1,3.0,1.0,-0.3273,-57,0,30,25,20,0,10,85,1
1,1,0,0,1,3.0,1.0,-0.19,-59,0,30,25,0,0,10,65,1
1,1,0,0,1,3.0,1.0,-0.1927,-42,0,30,25,0,0,10,65,1
0,0,0,0,0,3.0,1.0,-0.4593,-69,-1,15,0,0,0,0,15,0
0,0,0,0,0,3.0,1.0,-0.6787,-48,-2,15,0,0,0,0,15,0
1,1,0,0,0,3.0,1.0,-0.2867,-62,-2,30,25,0,0,0,55,0
0,0,0,1,1,3.0,1.0,3.5913,47,5,0,0,0,15,10,25,0
0,0,1,1,1,3.0,1.0,1.5047,123,0,0,0,20,15,10,45,0
1,1,0,0,1,3.0,1.0,-0.148,-23,0,30,25,0,8,10,73,1
0,0,1,1,1,3.0,1.0,0.7573,91,0,0,0,20,15,10,45,0
0,1,1,1,0,3.0,1.0,1.6,154,-1,0,25,20,15,0,60,0
0,0,0,0,1,3.0,1.0,-0.3993,-47,1,15,0,0,0,10,25,0
0,1,1,0,0,3.0,1.0,0.2513,-50,-1,0,25,20,0,0,45,0
0,0,0,1,1,3.0,1.0,3.6393,19,3,0,0,0,15,10,25,0
0,0,0,1,1,3.0,1.0,1.89,144,2,0,0,0,15,10,25,0
0,0,0,1,1,3.0,1.0,0.6987,190,2,0,0,0,15,10,25,0
0,0,0,0,1,3.0,1.0,0.0693,-15,0,15,0,0,8,10,33,0
1,1,0,0,1,3.0,1.0,-0.3227,-26,1,30,25,0,8,10,73,1
0,0,0,0,1,3.0,1.0,0.32,-20,1,0,0,0,8,10,18,0
0,0,1,0,1,3.0,1.0,2.1447,-16,3,0,0,20,8,10,38,0
0,0,0,0,1,3.0,1.0,0.2987,-21,1,0,0,0,8,10,18,0
0,1,0,0,0,3.0,1.0,0.6227,-68,-2,0,25,0,0,0,25,0
0,1,0,0,1,3.0,1.0,-0.422,-136,1,15,25,0,0,10,50,0
0,0,0,1,1,3.0,1.0,0.92,240,1,0,0,0,15,10,25,0
0,1,1,1,1,3.0,1.0,1.1887,93,1,0,25,20,15,10,70,0
0,0,0,1,1,3.0,1.0,2.7007,102,0,0,0,0,15,10,25,0
0,0,1,1,1,3.0,1.0,1.724,86,1,0,0,20,15,10,45,0
0,1,0,0,0,3.0,1.0,0.5353,-52,-2,0,25,0,0,0,25,0
0,0,0,1,1,3.0,1.0,1.954,130,4,0,0,0,15,10,25,0
0,1,0,1,1,3.0,1.0,3.402,105,3,0,25,0,15,10,50,0
0,0,1,1,0,3.0,1.0,1.4613,94,-1,0,0,20,15,0,35,0
0,0,0,0,0,3.0,1.0,0.4827,-30,-3,0,0,0,0,0,0,0
0,0,0,0,1,3.0,1.0,0.636,-85,0,0,0,0,0,10,10,0
0,1,0,0,1,3.0,1.0,-0.6727,-96,1,15,25,0,0,10,50,0
0,0,0,1,1,3.0,1.0,1.3453,209,4,0,0,0,15,10,25,0
0,1,0,0,0,3.0,1.0,-0.43,-96,-3,15,25,0,0,0,40,0
0,0,0,0,1,3.0,1.0,3.1213,-42,4,0,0,0,0,10,10,0
0,0,1,1,0,3.0,1.0,2.102,142,-1,0,0,20,15,0,35,0
0,0,0,0,1,3.0,1.0,-0.584,-127,0,15,0,0,0,10,25,0
0,0,0,0,1,3.0,1.0,0.172,-21,0,15,0,0,8,10,33,0
0,0,0,1,1,3.0,1.0,0.644,135,3,0,0,0,15,10,25,0
0,0,0,0,0,3.0,1.0,0.418,-97,-1,0,0,0,0,0,0,0
1,0,0,0,0,3.0,1.0,-0.148,-96,-3,30,0,0,0,0,30,0
0,0,0,0,1,3.0,1.0,-0.6967,-34,1,15,0,0,0,10,25,0
0,0,0,0,0,3.0,1.0,0.6487,-78,-2,0,0,0,0,0,0,0
0,0,1,1,1,3.0,1.0,0.6413,12,0,0,0,20,15,10,45,0
0,0,0,0,0,3.0,1.0,0.44,-116,-3,0,0,0,0,0,0,0
0,1,0,1,1,3.0,1.0,0.388,56,0,0,25,0,15,10,50,0
0,0,0,0,1,3.0,1.0,0.662,-48,1,0,0,0,0,10,10,0
0,1,0,0,1,3.0,1.0,0.3267,-90,1,0,25,0,0,10,35,0
0,0,0,0,0,3.0,1.0,-0.5527,-58,-3,15,0,0,0,0,15,0
0,0,0,0,0,3.0,1.0,0.2073,-139,-3,0,0,0,0,0,0,0
1,1,0,0,0,3.0,1.0,-0.036,-51,-2,30,25,0,0,0,55,0
1,1,0,0,0,3.0,1.0,-0.3027,-140,-1,30,25,0,0,0,55,0
0,0,0,0,0,3.0,1.0,-0.546,-86,-3,15,0,0,0,0,15,0
0,0,0,1,1,3.0,1.0,2.8147,164,4,0,0,0,15,10,25,0
0,1,0,1,1,3.0,1.0,2.8027,60,5,0,25,0,15,10,50,0
0,0,0,1,1,3.0,1.0,1.902,55,1,0,0,0,15,10,25,0
1,1,0,0,0,3.0,1.0,-0.014,-91,-3,30,25,0,0,0,55,0
0,0,0,0,0,3.0,1.0,0.474,-113,-2,0,0,0,0,0,0,0
0,0,0,0,0,3.0,1.0,-0.372,-69,-3,15,0,0,0,0,15,0
0,1,1,0,1,3.0,1.0,0.9467,-39,4,0,25,20,0,10,55,0
0,0,0,0,0,3.0,1.0,-0.6273,-100,-1,15,0,0,0,0,15,0
0,0,0,0,0,3.0,1.0,-0.5387,-63,-1,15,0,0,0,0,15,0
1,1,0,0,1,3.0,1.0,-0.2493,-39,0,30,25,0,0,10,65,1
0,0,0,0,0,3.0,1.0,0.1093,-50,-2,15,0,0,0,0,15,0
0,0,0,1,1,3.0,1.0,1.7133,234,4,0,0,0,15,10,25,0
0,0,0,0,1,3.0,1.0,0.0347,-121,1,15,0,0,0,10,25,0
0,1,0,0,1,3.0,1.0,3.91,-31,1,0,25,0,0,10,35,0
0,0,1,1,1,3.0,1.0,0.4787,145,3,0,0,20,15,10,45,0
0,0,1,0,0,3.0,1.0,1.48,-26,-1,0,0,20,8,0,28,0
0,1,0,0,1,3.0,1.0,-0.73,-36,1,15,25,0,0,10,50,0
0,0,1,0,0,3.0,1.0,1.2327,-65,-1,0,0,20,0,0,20,0
0,0,1,0,1,3.0,1.0,0.2453,-26,4,0,0,20,8,10,38,0
0,0,0,1,1,3.0,1.0,3.3233,35,1,0,0,0,15,10,25,0
0,0,1,0,1,3.0,1.0,1.55,-17,1,0,0,20,8,10,38,0
0,0,0,0,1,3.0,1.0,-0.5833,-36,0,15,0,0,0,10,25,0
0,1,1,1,1,3.0,1.0,0.2627,154,1,0,25,20,15,10,70,0
1,0,1,1,1,3.0,1.0,-0.3453,156,2,30,0,20,15,10,75,1
0,0,0,0,0,3.0,1.0,0.016,-57,-2,15,0,0,0,0,15,0
0,0,0,0,1,3.0,1.0,2.2293,-30,3,0,0,0,0,10,10,0
0,0,0,0,0,3.0,1.0,-0.6113,-34,-2,15,0,0,0,0,15,0
0,1,0,0,0,3.0,1.0,0.0567,-109,-3,15,25,0,0,0,40,0
0,0,1,1,1,3.0,1.0,2.0593,28,4,0,0,20,15,10,45,0
0,1,1,1,1,3.0,1.0,2.2967,114,1,0,25,20,15,10,70,0
0,1,0,1,1,3.0,1.0,0.7407,246,4,0,25,0,15,10,50,0
0,0,0,0,1,3.0,1.0,0.458,-31,0,0,0,0,0,10,10,0
0,0,0,0,0,3.0,1.0,-0.6213,-49,-3,15,0,0,0,0,15,0
0,1,0,0,1,3.0,1.0,0.642,-103,1,0,25,0,0,10,35,0
0,0,0,1,1,3.0,1.0,3.7953,177,2,0,0,0,15,10,25,0
0,0,0,0,0,3.0,1.0,0.416,-30,-1,0,0,0,0,0,0,0
0,1,1,1,1,3.0,1.0,0.3653,130,0,0,25,20,15,10,70,0
1,0,0,0,0,3.0,1.0,-0.28,-73,-2,30,0,0,0,0,30,0
0,1,0,0,0,3.0,1.0,0.0087,-123,-3,15,25,0,0,0,40,0
1,1,0,0,1,3.0,1.0,-0.0247,-79,1,30,25,0,0,10,65,1
0,0,0,0,0,3.0,1.0,0.098,-66,-1,15,0,0,0,0,15,0
1,0,1,0,1,3.0,1.0,-0.2267,-63,3,30,0,20,0,10,60,1
1,0,1,0,1,3.0,1.0,-0.16,-60,0,30,0,20,0,10,60,1
0,0,0,0,0,3.0,1.0,-0.57,-70,-3,15,0,0,0,0,15,0
1,1,0,0,0,3.0,1.0,-0.2447,-105,-1,30,25,0,0,0,55,0
0,0,0,0,1,3.0,1.0,0.618,-81,0,0,0,0,0,10,10,0
0,0,0,0,0,3.0,1.0,0.5807,-23,-1,0,0,0,8,0,8,0
0,0,0,0,1,3.0,1.0,3.298,-8,0,0,0,0,8,10,18,0
0,1,0,0,1,3.0,1.0,-0.5373,-79,1,15,25,0,0,10,50,0
0,0,0,0,1,3.0,1.0,-0.504,-129,0,15,0,0,0,10,25,0
0,0,0,0,1,3.0,1.0,2.994,-38,2,0,0,0,0,10,10,0
0,1,0,0,1,3.0,1.0,0.09,-54,1,15,25,0,0,10,50,0
0,1,1,0,1,3.0,1.0,2.0593,-1,4,0,25,20,8,10,63,0
0,1,0,0,0,3.0,1.0,-0.408,-46,-3,15,25,0,0,0,40,0
0,0,0,1,1,3.0,1.0,2.5047,61,2,0,0,0,15,10,25,0
1,1,0,0,0,3.0,1.0,-0.2647,-76,-1,30,25,0,0,0,55,0
0,0,1,0,1,3.0,1.0,0.954,-58,3,0,0,20,0,10,30,0
1,1,0,0,0,3.0,1.0,-0.2967,-105,-3,30,25,0,0,0,55,0
0,0,0,0,1,3.0,1.0,0.0647,-110,0,15,0,0,0,10,25,0
1,0,0,0,0,3.0,1.0,-0.2547,-20,-2,30,0,0,8,0,38,0
1,0,0,0,1,3.0,1.0,-0.0933,-96,0,30,0,0,0,10,40,0
0,1,0,0,1,3.0,1.0,0.0227,-128,1,15,25,0,0,10,50,0
0,1,0,0,1,3.0,1.0,0.3473,-75,0,0,25,0,0,10,35,0
0,0,0,0,0,3.0,1.0,0.0587,-28,-1,15,0,0,8,0,23,0
0,1,0,0,1,3.0,1.0,0.424,-116,1,0,25,0,0,10,35,0
0,0,0,0,0,3.0,1.0,0.5927,-39,-2,0,0,0,0,0,0,0
0,0,0,1,1,3.0,1.0,0.7367,98,5,0,0,0,15,10,25,0
0,0,1,1,1,3.0,1.0,1.2207,31,2,0,0,20,15,10,45,0
0,0,0,0,1,3.0,1.0,0.558,-75,1,0,0,0,0,10,10,0
0,1,0,1,1,3.0,1.0,2.6387,63,0,0,25,0,15,10,50,0
0,1,0,1,1,3.0,1.0,0.75,8,4,0,25,0,15,10,50,0
0,0,0,0,0,3.0,1.0,-0.5747,-132,-3,15,0,0,0,0,15,0
0,0,0,0,1,3.0,1.0,-0.5587,-33,0,15,0,0,0,10,25,0
0,0,0,1,1,3.0,1.0,2.6987,12,2,0,0,0,15,10,25,0
0,0,0,0,0,3.0,1.0,-0.4453,-90,-3,15,0,0,0,0,15,0
0,0,0,0,1,3.0,1.0,0.0193,-108,0,15,0,0,0,10,25,0
1,0,0,0,0,3.0,1.0,-0.06,-13,-2,30,0,0,8,0,38,0
0,0,0,1,1,3.0,1.0,0.4647,85,2,0,0,0,15,10,25,0
1,0,0,0,1,3.0,1.0,-0.1467,-118,0,30,0,0,0,10,40,0
0,0,0,0,0,3.0,1.0,0.152,-114,-1,15,0,0,0,0,15,0
0,0,1,1,0,3.0,1.0,0.0867,140,-1,15,0,20,15,0,50,0
0,0,0,1,1,3.0,1.0,1.992,134,3,0,0,0,15,10,25,0
1,0,0,0,0,3.0,1.0,-0.314,-39,-3,30,0,0,0,0,30,0
0,0,0,1,1,3.0,1.0,1.1727,172,2,0,0,0,15,10,25,0
0,0,1,0,1,3.0,1.0,0.1213,-41,4,15,0,20,0,10,45,0
1,0,1,0,1,3.0,1.0,-0.2207,-43,1,30,0,20,0,10,60,1
1,0,0,0,0,3.0,1.0,-0.0373,-30,-2,30,0,0,0,0,30,0
0,0,0,0,1,3.0,1.0,-0.6273,-14,1,15,0,0,8,10,33,0
0,0,1,0,1,3.0,1.0,2.0527,-63,0,0,0,20,0,10,30,0
0,1,0,0,1,3.0,1.0,0.4427,-56,0,0,25,0,0,10,35,0
0,0,0,0,0,3.0,1.0,0.0393,-135,-3,15,0,0,0,0,15,0
0,0,0,0,0,3.0,1.0,0.3867,-71,-3,0,0,0,0,0,0,0
0,0,0,1,1,3.0,1.0,1.286,54,3,0,0,0,15,10,25,0
0,0,1,1,1,3.0,1.0,1.2487,23,4,0,0,20,15,10,45,0
0,0,1,1,1,3.0,1.0,2.1813,71,2,0,0,20,15,10,45,0
0,0,0,0,0,3.0,1.0,-0.7153,-88,-2,15,0,0,0,0,15,0
0,0,0,0,0,3.0,1.0,-0.5613,-58,-1,15,0,0,0,0,15,0
0,0,0,0,1,3.0,1.0,0.252,-114,0,0,0,0,0,10,10,0
0,0,0,0,0,3.0,1.0,0.422,-132,-2,0,0,0,0,0,0,0
0,0,1,1,1,3.0,1.0,1.8707,46,2,0,0,20,15,10,45,0
0,0,1,1,0,3.0,1.0,0.792,149,-1,0,0,20,15,0,35,0
0,0,0,0,1,3.0,1.0,-0.5373,-57,0,15,0,0,0,10,25,0
0,1,0,1,0,5.0,1.0,-0.7044,83,-3,15,25,0,15,0,55,0
0,0,1,1,1,5.0,1.0,-0.6248,162,4,15,0,20,15,10,60,0
0,0,0,1,0,5.0,1.0,-0.8356,107,-3,15,0,0,15,0,30,0
1,0,0,1,0,5.0,1.0,-0.2588,90,-2,30,0,0,15,0,45,0
0,1,0,1,1,5.0,1.0,1.5092,277,3,0,25,0,15,10,50,0
0,0,0,1,1,5.0,1.0,0.6796,385,3,0,0,0,15,10,25,0
0,1,0,1,1,5.0,1.0,0.5392,303,0,0,25,0,15,10,50,0
0,1,1,1,1,5.0,1.0,0.4036,265,1,0,25,20,15,10,70,0
0,0,0,1,1,5.0,1.0,-0.4312,46,1,15,0,0,15,10,40,0
0,0,0,1,0,5.0,1.0,-0.546,35,-2,15,0,0,15,0,30,0
1,1,0,1,1,5.0,1.0,-0.1416,255,3,30,25,0,15,10,80,1
0,1,1,1,1,5.0,1.0,0.9024,95,2,0,25,20,15,10,70,0
1,0,1,1,1,5.0,1.0,-0.0328,195,4,30,0,20,15,10,75,1
0,0,0,1,1,5.0,1.0,-0.4804,32,1,15,0,0,15,10,40,0
0,0,0,1,1,5.0,1.0,1.8472,207,3,0,0,0,15,10,25,0
0,0,0,1,1,5.0,1.0,0.2068,269,2,0,0,0,15,10,25,0
1,1,0,1,0,5.0,1.0,-0.0588,62,-2,30,25,0,15,0,70,1
0,0,0,1,0,5.0,1.0,-0.6264,122,-2,15,0,0,15,0,30,0
0,0,0,1,0,5.0,1.0,-0.7252,25,-3,15,0,0,15,0,30,0
0,1,0,1,1,5.0,1.0,-0.5908,47,1,15,25,0,15,10,65,0
1,1,0,1,0,5.0,1.0,-0.3264,58,-3,30,25,0,15,0,70,1
0,0,0,1,1,5.0,1.0,0.2664,144,4,0,0,0,15,10,25,0
0,0,0,1,1,5.0,1.0,-0.3536,123,0,15,0,0,15,10,40,0
0,1,0,1,0,5.0,1.0,-0.4488,94,-1,15,25,0,15,0,55,0
1,1,0,1,0,5.0,1.0,-0.1172,133,-2,30,25,0,15,0,70,1
0,0,0,1,0,5.0,1.0,-0.7332,78,-1,15,0,0,15,0,30,0
0,1,0,1,1,5.0,1.0,0.318,161,3,0,25,0,15,10,50,0
0,1,0,1,1,5.0,1.0,-0.6768,14,1,15,25,0,15,10,65,0
0,1,0,1,1,5.0,1.0,-0.7284,107,0,15,25,0,15,10,65,0
1,0,0,1,1,5.0,1.0,-0.1016,214,5,30,0,0,15,10,55,0
1,0,0,1,1,5.0,1.0,-0.2152,27,0,30,0,0,15,10,55,0
0,0,0,1,1,5.0,1.0,1.8064,225,5,0,0,0,15,10,25,0
0,1,0,1,1,5.0,1.0,1.9964,237,1,0,25,0,15,10,50,0
0,1,1,1,1,5.0,1.0,-0.486,174,4,15,25,20,15,10,85,0
0,0,1,1,0,5.0,1.0,0.926,195,-1,0,0,20,15,0,35,0
0,1,1,1,1,5.0,1.0,0.3632,269,3,0,25,20,15,10,70,0
0,1,0,1,0,5.0,1.0,-0.5408,84,-2,15,25,0,15,0,55,0
0,0,0,1,1,5.0,1.0,0.0784,293,4,15,0,0,15,10,40,0
0,0,0,1,1,5.0,1.0,-0.6928,102,0,15,0,0,15,10,40,0
0,0,0,1,1,5.0,1.0,-0.6944,93,0,15,0,0,15,10,40,0
0,1,0,1,1,5.0,1.0,1.278,131,1,0,25,0,15,10,50,0
0,1,0,1,1,5.0,1.0,-0.5252,42,0,15,25,0,15,10,65,0
0,1,0,1,1,5.0,1.0,1.0944,204,0,0,25,0,15,10,50,0
0,1,1,1,1,5.0,1.0,-0.5964,94,0,15,25,20,15,10,85,0
0,1,0,1,1,5.0,1.0,-0.514,92,0,15,25,0,15,10,65,0
0,1,0,1,1,5.0,1.0,-0.5156,109,0,15,25,0,15,10,65,0
0,0,0,1,0,5.0,1.0,-0.6756,82,-1,15,0,0,15,0,30,0
0,0,0,1,0,5.0,1.0,-0.8072,103,-2,15,0,0,15,0,30,0
0,1,0,1,0,5.0,1.0,-0.572,89,-2,15,25,0,15,0,55,0
0,0,0,1,1,5.0,1.0,1.7548,198,5,0,0,0,15,10,25,0
0,0,1,1,1,5.0,1.0,0.5028,274,0,0,0,20,15,10,45,0
0,1,0,1,1,5.0,1.0,-0.4888,128,0,15,25,0,15,10,65,0
0,0,1,1,1,5.0,1.0,0.0544,242,0,15,0,20,15,10,60,0
0,1,1,1,0,5.0,1.0,0.56,305,-1,0,25,20,15,0,60,0
0,0,0,1,1,5.0,1.0,-0.6396,104,1,15,0,0,15,10,40,0
1,1,1,1,0,5.0,1.0,-0.2492,101,-1,30,25,20,15,0,90,1
0,0,0,1,1,5.0,1.0,1.7836,170,3,0,0,0,15,10,25,0
0,0,0,1,1,5.0,1.0,0.734,295,2,0,0,0,15,10,25,0
0,0,0,1,1,5.0,1.0,0.0192,341,2,15,0,0,15,10,40,0
0,0,0,1,1,5.0,1.0,-0.3584,136,0,15,0,0,15,10,40,0
0,1,0,1,1,5.0,1.0,-0.5936,125,1,15,25,0,15,10,65,0
1,0,0,1,1,5.0,1.0,-0.208,131,1,30,0,0,15,10,55,0
0,0,1,1,1,5.0,1.0,0.8868,135,3,0,0,20,15,10,45,0
1,0,0,1,1,5.0,1.0,-0.2208,130,1,30,0,0,15,10,55,0
1,1,0,1,0,5.0,1.0,-0.0264,83,-2,30,25,0,15,0,70,1
0,1,0,1,1,5.0,1.0,-0.6532,15,1,15,25,0,15,10,65,0
0,0,0,1,1,5.0,1.0,0.152,391,1,15,0,0,15,10,40,0
0,1,1,1,1,5.0,1.0,0.3132,244,1,0,25,20,15,10,70,0
0,0,0,1,1,5.0,1.0,1.2204,253,0,0,0,0,15,10,25,0
0,0,1,1,1,5.0,1.0,0.6344,237,1,0,0,20,15,10,45,0
1,1,0,1,0,5.0,1.0,-0.0788,99,-2,30,25,0,15,0,70,1
0,0,0,1,1,5.0,1.0,0.7724,281,4,0,0,0,15,10,25,0
0,1,0,1,1,5.0,1.0,1.6412,256,3,0,25,0,15,10,50,0
0,0,1,1,0,5.0,1.0,0.4768,245,-1,0,0,20,15,0,35,0
1,0,0,1,0,5.0,1.0,-0.1104,121,-3,30,0,0,15,0,45,0
1,0,0,1,1,5.0,1.0,-0.0184,66,0,30,0,0,15,10,55,0
0,1,0,1,1,5.0,1.0,-0.8036,55,1,15,25,0,15,10,65,0
0,0,0,1,1,5.0,1.0,0.4072,360,4,0,0,0,15,10,25,0
0,1,0,1,0,5.0,1.0,-0.658,55,-3,15,25,0,15,0,55,0
0,0,0,1,1,5.0,1.0,1.4728,109,4,0,0,0,15,10,25,0
0,0,1,1,0,5.0,1.0,0.8612,293,-1,0,0,20,15,0,35,0
0,0,0,1,1,5.0,1.0,-0.7504,24,0,15,0,0,15,10,40,0
1,0,0,1,1,5.0,1.0,-0.2968,130,0,30,0,0,15,10,55,0
1,0,0,1,1,5.0,1.0,-0.0136,286,3,30,0,0,15,10,55,0
1,0,0,1,0,5.0,1.0,-0.1492,54,-1,30,0,0,15,0,45,0
0,0,0,1,0,5.0,1.0,-0.4888,55,-3,15,0,0,15,0,30,0
0,0,0,1,1,5.0,1.0,-0.818,117,1,15,0,0,15,10,40,0
1,0,0,1,0,5.0,1.0,-0.0108,73,-2,30,0,0,15,0,45,0
1,0,1,1,1,5.0,1.0,-0.0152,163,0,30,0,20,15,10,75,1
1,0,0,1,0,5.0,1.0,-0.136,35,-3,30,0,0,15,0,45,0
1,1,0,1,1,5.0,1.0,-0.1672,207,0,30,25,0,15,10,80,1
1,0,0,1,1,5.0,1.0,-0.0028,103,1,30,0,0,15,10,55,0
